Verify,Finalize,Follow-Up,Session Date,Moved From Facility,Spawning Location,Spawning Location Is Offsite,Spawning Offsite Owner Facility,Spawning Offsite Location Latitude,Spawning Offsite Location Longitude,Spawning Offsite Location Description,Spawning Session Name,Is Import,Is Group Session,Import Custom,Spawning Session Lot #,Cross ID,Spawn ID,Sex,Origin,Origin Expression,Origin Description,Origin Start Date,Origin End Date,Origin Creator,Origin Creation Date,Spawning Ratio,Stock,Stock Agency,Stock Facility,Stock Description,Session Progeny,Brood Year,Spawning Session Comments,Species,Run,Egg Weight(g),Estimated Egg Count,Edit Spawn Cross Notes,Immediate Container,Times Used,Length,Age Calculated,Age Criteria Start Length,Age Criteria End Length,Age Criteria End Date,Age Criteria Start Date,Age Designation,Spawn Status,Living State,Why Not Spawned,Moved From,Moved From Is Offsite,Offsite Moved From Owner Facility,Offsite Moved From Latitude,Offsite Moved From Longitude,Offsite Moved From Location Description,Source Trap Facility,Source Trap,Moved To,Moved To Is Offsite,Offsite Moved To Owner Facility,Offsite Moved To Latitude,Offsite Moved To Longitude,Offsite Moved To Location Description,Moved To Facility,Release Site,Release Site Latitude,Release Site Longitude,Disposition,Purpose,Existing Marks,Existing Marks Quantity,Applied Marks,Applied Marks Quantity,Existing Tags,Applied Tags,Existing CWT,Existing CWT Value,Applied CWT,Applied CWT Value,Existing PIT,Applied PIT,GEN Sample,Samples,Conditions,Notes
FALSE,FALSE,FALSE,8/27/2025 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/27/2025 LGH Spawning Room (Lot #80.25.205), 8:00 AM",FALSE,FALSE,NA,80.25.205,80_25_F15_Lookingglass Egg Room/Tray199,80_25_M15,Male,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Upper Grande Ronde (80H),ODFW,NA,NA,Integrated,BY 2025,NA,Chinook,Spring,NA,3347,NA,Lookingglass Egg Room/Tray199,1,NA,FALSE,NA,NA,NA,NA,Adult,SpawnedKilled,Killed,NA,LGH Grande Ronde Broodstock Holding,FALSE,NA,NA,NA,NA,CTUIR,Upper Grande Ronde Trap,CTUIR,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,Education/Research,AD,1,NA,NA,NA,NA,Present,NA,NA,NA,3D6.153469612B,NA,GEN OtsLOOK25S_0808,NA,NA,612B
FALSE,FALSE,FALSE,8/27/2025 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/27/2025 LGH Spawning Room (Lot #80.25.205), 8:00 AM",FALSE,FALSE,NA,80.25.205,80_25_F16_Lookingglass Egg Room/Tray200,80_25_M15,Male,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Upper Grande Ronde (80H),ODFW,NA,NA,Integrated,BY 2025,NA,Chinook,Spring,NA,3347,NA,Lookingglass Egg Room/Tray200,1,NA,FALSE,NA,NA,NA,NA,Adult,SpawnedKilled,Killed,NA,LGH Grande Ronde Broodstock Holding,FALSE,NA,NA,NA,NA,CTUIR,Upper Grande Ronde Trap,CTUIR,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,Education/Research,AD,1,NA,NA,NA,NA,Present,NA,NA,NA,3D6.153469612B,NA,GEN OtsLOOK25S_0808,NA,NA,612B
FALSE,FALSE,FALSE,8/27/2025 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/27/2025 LGH Spawning Room (Lot #80.25.205), 8:00 AM",FALSE,FALSE,NA,80.25.205,80_25_F5_Lookingglass Egg Room/Tray189,80_25_M5,Male,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Upper Grande Ronde (80H),ODFW,NA,NA,Integrated,BY 2025,NA,Chinook,Spring,NA,3347,NA,Lookingglass Egg Room/Tray189,1,NA,FALSE,NA,NA,NA,NA,Adult,SpawnedNotKilled,Alive,NA,LGH Grande Ronde Broodstock Holding,FALSE,NA,NA,NA,NA,CTUIR,Upper Grande Ronde Trap,LGH Grande Ronde Broodstock Holding,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Ponded,Brood Stock,UNC,1,NA,NA,NA,NA,Not Present,NA,NA,NA,3D6.1534695FDF,NA,GEN OtsLOOK25S_0903,NA,NA,5fdf
FALSE,FALSE,FALSE,8/27/2025 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/27/2025 LGH Spawning Room (Lot #80.25.205), 8:00 AM",FALSE,FALSE,NA,80.25.205,80_25_F6_Lookingglass Egg Room/Tray190,80_25_M5,Male,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Upper Grande Ronde (80H),ODFW,NA,NA,Integrated,BY 2025,NA,Chinook,Spring,NA,3347,NA,Lookingglass Egg Room/Tray190,1,NA,FALSE,NA,NA,NA,NA,Adult,SpawnedNotKilled,Alive,NA,LGH Grande Ronde Broodstock Holding,FALSE,NA,NA,NA,NA,CTUIR,Upper Grande Ronde Trap,LGH Grande Ronde Broodstock Holding,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Ponded,Brood Stock,UNC,1,NA,NA,NA,NA,Not Present,NA,NA,NA,3D6.1534695FDF,NA,GEN OtsLOOK25S_0903,NA,NA,5fdf
FALSE,FALSE,FALSE,8/27/2025 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/27/2025 LGH Spawning Room (Lot #80.25.205), 8:00 AM",FALSE,FALSE,NA,80.25.205,80_25_F17_Lookingglass Egg Room/Tray201,80_25_M17,Male,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Upper Grande Ronde (80H),ODFW,NA,NA,Integrated,BY 2025,NA,Chinook,Spring,NA,3347,NA,Lookingglass Egg Room/Tray201,1,NA,FALSE,NA,NA,NA,NA,Adult,SpawnedKilled,Killed,NA,LGH Grande Ronde Broodstock Holding,FALSE,NA,NA,NA,NA,CTUIR,Upper Grande Ronde Trap,CTUIR,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,Education/Research,AD,1,NA,NA,NA,NA,Present,NA,NA,NA,3D6.1534696026,NA,GEN OtsLOOK25S_0811,NA,NA,6026
FALSE,FALSE,FALSE,8/27/2025 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/27/2025 LGH Spawning Room (Lot #80.25.205), 8:00 AM",FALSE,FALSE,NA,80.25.205,80_25_F18_Lookingglass Egg Room/Tray202,80_25_M17,Male,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Upper Grande Ronde (80H),ODFW,NA,NA,Integrated,BY 2025,NA,Chinook,Spring,NA,3347,NA,Lookingglass Egg Room/Tray202,1,NA,FALSE,NA,NA,NA,NA,Adult,SpawnedKilled,Killed,NA,LGH Grande Ronde Broodstock Holding,FALSE,NA,NA,NA,NA,CTUIR,Upper Grande Ronde Trap,CTUIR,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,Education/Research,AD,1,NA,NA,NA,NA,Present,NA,NA,NA,3D6.1534696026,NA,GEN OtsLOOK25S_0811,NA,NA,6026
FALSE,FALSE,FALSE,8/27/2025 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/27/2025 LGH Spawning Room (Lot #80.25.205), 8:00 AM",FALSE,FALSE,NA,80.25.205,80_25_F7_Lookingglass Egg Room/Tray191,80_25_M8,Male,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Upper Grande Ronde (80H),ODFW,NA,NA,Integrated,BY 2025,NA,Chinook,Spring,NA,3347,NA,Lookingglass Egg Room/Tray191,1,NA,FALSE,NA,NA,NA,NA,Adult,SpawnedNotKilled,Alive,NA,LGH Grande Ronde Broodstock Holding,FALSE,NA,NA,NA,NA,CTUIR,Upper Grande Ronde Trap,LGH Grande Ronde Broodstock Holding,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Ponded,Brood Stock,UNC,1,NA,NA,NA,NA,Present,NA,NA,NA,3D6.1534696031,NA,GEN OtsLOOK25S_0906,NA,NA,6031
FALSE,FALSE,FALSE,8/27/2025 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/27/2025 LGH Spawning Room (Lot #80.25.205), 8:00 AM",FALSE,FALSE,NA,80.25.205,80_25_F8_Lookingglass Egg Room/Tray192,80_25_M8,Male,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Upper Grande Ronde (80H),ODFW,NA,NA,Integrated,BY 2025,NA,Chinook,Spring,NA,3347,NA,Lookingglass Egg Room/Tray192,1,NA,FALSE,NA,NA,NA,NA,Adult,SpawnedNotKilled,Alive,NA,LGH Grande Ronde Broodstock Holding,FALSE,NA,NA,NA,NA,CTUIR,Upper Grande Ronde Trap,LGH Grande Ronde Broodstock Holding,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Ponded,Brood Stock,UNC,1,NA,NA,NA,NA,Present,NA,NA,NA,3D6.1534696031,NA,GEN OtsLOOK25S_0906,NA,NA,6031
FALSE,FALSE,FALSE,8/27/2025 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/27/2025 LGH Spawning Room (Lot #80.25.205), 8:00 AM",FALSE,FALSE,NA,80.25.205,80_25_F1_Lookingglass Egg Room/Tray185,80_25_F1,Female,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Upper Grande Ronde (80H),ODFW,NA,NA,Integrated,BY 2025,NA,Chinook,Spring,NA,3347,NA,Lookingglass Egg Room/Tray185,1,NA,FALSE,NA,NA,NA,NA,Adult,SpawnedKilled,Killed,NA,LGH Grande Ronde Broodstock Holding,FALSE,NA,NA,NA,NA,CTUIR,Upper Grande Ronde Trap,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,UNC,1,NA,NA,NA,NA,Not Present,NA,NA,NA,3D6.153469602D,NA,GEN OtsLOOK25S_0813,NA,NA,602D
FALSE,FALSE,FALSE,8/27/2025 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/27/2025 LGH Spawning Room (Lot #80.25.205), 8:00 AM",FALSE,FALSE,NA,80.25.205,80_25_F15_Lookingglass Egg Room/Tray199,80_25_F15,Female,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Upper Grande Ronde (80H),ODFW,NA,NA,Integrated,BY 2025,NA,Chinook,Spring,NA,3347,NA,Lookingglass Egg Room/Tray199,1,NA,FALSE,NA,NA,NA,NA,Adult,SpawnedKilled,Killed,NA,LGH Grande Ronde Broodstock Holding,FALSE,NA,NA,NA,NA,CTUIR,Upper Grande Ronde Trap,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Present,NA,NA,NA,3D6.1534696136,NA,GEN OtsLOOK25S_0827,NA,NA,NA
FALSE,FALSE,FALSE,8/27/2025 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/27/2025 LGH Spawning Room (Lot #80.25.205), 8:00 AM",FALSE,FALSE,NA,80.25.205,80_25_F14_Lookingglass Egg Room/Tray198,80_25_F14,Female,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Upper Grande Ronde (80H),ODFW,NA,NA,Integrated,BY 2025,NA,Chinook,Spring,NA,3347,NA,Lookingglass Egg Room/Tray198,1,NA,FALSE,NA,NA,NA,NA,Adult,SpawnedKilled,Killed,NA,LGH Grande Ronde Broodstock Holding,FALSE,NA,NA,NA,NA,CTUIR,Upper Grande Ronde Trap,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Present,NA,NA,NA,3D6.1534696133,NA,GEN OtsLOOK25S_0826,NA,NA,NA
FALSE,FALSE,FALSE,8/27/2025 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/27/2025 LGH Spawning Room (Lot #80.25.205), 8:00 AM",FALSE,FALSE,NA,80.25.205,80_25_F11_Lookingglass Egg Room/Tray195,80_25_M12,Male,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Upper Grande Ronde (80H),ODFW,NA,NA,Integrated,BY 2025,NA,Chinook,Spring,NA,3347,NA,Lookingglass Egg Room/Tray195,1,NA,FALSE,NA,NA,NA,NA,Adult,SpawnedKilled,Killed,NA,LGH Grande Ronde Broodstock Holding,FALSE,NA,NA,NA,NA,CTUIR,Upper Grande Ronde Trap,CTUIR,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,Education/Research,UNC,1,NA,NA,NA,NA,Present,NA,NA,NA,3D6.153469614F,NA,GEN OtsLOOK25S_0804,NA,NA,614F
FALSE,FALSE,FALSE,8/27/2025 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/27/2025 LGH Spawning Room (Lot #80.25.205), 8:00 AM",FALSE,FALSE,NA,80.25.205,80_25_F12_Lookingglass Egg Room/Tray196,80_25_M12,Male,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Upper Grande Ronde (80H),ODFW,NA,NA,Integrated,BY 2025,NA,Chinook,Spring,NA,3347,NA,Lookingglass Egg Room/Tray196,1,NA,FALSE,NA,NA,NA,NA,Adult,SpawnedKilled,Killed,NA,LGH Grande Ronde Broodstock Holding,FALSE,NA,NA,NA,NA,CTUIR,Upper Grande Ronde Trap,CTUIR,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,Education/Research,UNC,1,NA,NA,NA,NA,Present,NA,NA,NA,3D6.153469614F,NA,GEN OtsLOOK25S_0804,NA,NA,614F
FALSE,FALSE,FALSE,8/27/2025 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/27/2025 LGH Spawning Room (Lot #80.25.205), 8:00 AM",FALSE,FALSE,NA,80.25.205,80_25_F2_Lookingglass Egg Room/Tray187,80_25_F2,Female,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Upper Grande Ronde (80H),ODFW,NA,NA,Integrated,BY 2025,NA,Chinook,Spring,NA,3347,NA,Lookingglass Egg Room/Tray187,1,NA,FALSE,NA,NA,NA,NA,Adult,SpawnedKilled,Killed,NA,LGH Grande Ronde Broodstock Holding,FALSE,NA,NA,NA,NA,CTUIR,Upper Grande Ronde Trap,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,UNC,1,NA,NA,NA,NA,Not Present,NA,NA,NA,3D6.1534696021,NA,GEN OtsLOOK25S_0814,NA,NA,6021
FALSE,FALSE,FALSE,8/27/2025 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/27/2025 LGH Spawning Room (Lot #80.25.205), 8:00 AM",FALSE,FALSE,NA,80.25.205,80_25_F1_Lookingglass Egg Room/Tray185,80_25_M1,Male,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Upper Grande Ronde (80H),ODFW,NA,NA,Integrated,BY 2025,NA,Chinook,Spring,NA,3347,NA,Lookingglass Egg Room/Tray185,1,NA,FALSE,NA,NA,NA,NA,Adult,SpawnedKilled,Killed,NA,LGH Grande Ronde Broodstock Holding,FALSE,NA,NA,NA,NA,CTUIR,Upper Grande Ronde Trap,CTUIR,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,Education/Research,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,3D6.153469601A,NA,GEN OtsLOOK25S_0801,NA,NA,601A
FALSE,FALSE,FALSE,8/27/2025 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/27/2025 LGH Spawning Room (Lot #80.25.205), 8:00 AM",FALSE,FALSE,NA,80.25.205,80_25_F2_Lookingglass Egg Room/Tray187,80_25_M1,Male,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Upper Grande Ronde (80H),ODFW,NA,NA,Integrated,BY 2025,NA,Chinook,Spring,NA,3347,NA,Lookingglass Egg Room/Tray187,1,NA,FALSE,NA,NA,NA,NA,Adult,SpawnedKilled,Killed,NA,LGH Grande Ronde Broodstock Holding,FALSE,NA,NA,NA,NA,CTUIR,Upper Grande Ronde Trap,CTUIR,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,Education/Research,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,3D6.153469601A,NA,GEN OtsLOOK25S_0801,NA,NA,601A
FALSE,FALSE,FALSE,8/27/2025 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/27/2025 LGH Spawning Room (Lot #80.25.205), 8:00 AM",FALSE,FALSE,NA,80.25.205,80_25_F10_Lookingglass Egg Room/Tray194,80_25_F10,Female,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Upper Grande Ronde (80H),ODFW,NA,NA,Integrated,BY 2025,NA,Chinook,Spring,NA,3347,NA,Lookingglass Egg Room/Tray194,1,NA,FALSE,NA,NA,NA,NA,Adult,SpawnedKilled,Killed,NA,LGH Grande Ronde Broodstock Holding,FALSE,NA,NA,NA,NA,CTUIR,Upper Grande Ronde Trap,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,UNC,1,NA,NA,NA,NA,Present,NA,NA,NA,3D6.1534696017,NA,GEN OtsLOOK25S_0822,NA,NA,NA
FALSE,FALSE,FALSE,8/27/2025 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/27/2025 LGH Spawning Room (Lot #80.25.205), 8:00 AM",FALSE,FALSE,NA,80.25.205,80_25_F17_Lookingglass Egg Room/Tray201,80_25_F17,Female,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Upper Grande Ronde (80H),ODFW,NA,NA,Integrated,BY 2025,NA,Chinook,Spring,NA,3347,NA,Lookingglass Egg Room/Tray201,1,NA,FALSE,NA,NA,NA,NA,Adult,SpawnedKilled,Killed,NA,LGH Grande Ronde Broodstock Holding,FALSE,NA,NA,NA,NA,CTUIR,Upper Grande Ronde Trap,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,UNC,1,NA,NA,NA,NA,Present,NA,NA,NA,3D6.153469602E,NA,GEN OtsLOOK25S_0829,NA,NA,NA
FALSE,FALSE,FALSE,8/27/2025 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/27/2025 LGH Spawning Room (Lot #80.25.205), 8:00 AM",FALSE,FALSE,NA,80.25.205,80_25_F12_Lookingglass Egg Room/Tray196,80_25_F12,Female,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Upper Grande Ronde (80H),ODFW,NA,NA,Integrated,BY 2025,NA,Chinook,Spring,NA,3347,NA,Lookingglass Egg Room/Tray196,1,NA,FALSE,NA,NA,NA,NA,Adult,SpawnedKilled,Killed,NA,LGH Grande Ronde Broodstock Holding,FALSE,NA,NA,NA,NA,CTUIR,Upper Grande Ronde Trap,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Present,NA,NA,NA,3D6.1534696148,NA,GEN OtsLOOK25S_0824,NA,NA,NA
FALSE,FALSE,FALSE,8/27/2025 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/27/2025 LGH Spawning Room (Lot #80.25.205), 8:00 AM",FALSE,FALSE,NA,80.25.205,80_25_F20_Lookingglass Egg Room/Tray204,80_25_F20,Female,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Upper Grande Ronde (80H),ODFW,NA,NA,Integrated,BY 2025,NA,Chinook,Spring,NA,3347,NA,Lookingglass Egg Room/Tray204,1,NA,FALSE,NA,NA,NA,NA,Adult,SpawnedKilled,Killed,NA,LGH Grande Ronde Broodstock Holding,FALSE,NA,NA,NA,NA,CTUIR,Upper Grande Ronde Trap,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Present,NA,NA,NA,3D6.1534695FF4,NA,GEN OtsLOOK25S_0832,NA,NA,NA
FALSE,FALSE,FALSE,8/27/2025 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/27/2025 LGH Spawning Room (Lot #80.25.205), 8:00 AM",FALSE,FALSE,NA,80.25.205,80_25_F19_Lookingglass Egg Room/Tray203,80_25_M19,Male,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Upper Grande Ronde (80H),ODFW,NA,NA,Integrated,BY 2025,NA,Chinook,Spring,NA,3347,NA,Lookingglass Egg Room/Tray203,1,NA,FALSE,NA,NA,NA,NA,Adult,SpawnedKilled,Killed,NA,LGH Grande Ronde Broodstock Holding,FALSE,NA,NA,NA,NA,CTUIR,Upper Grande Ronde Trap,CTUIR,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,Education/Research,AD,1,NA,NA,NA,NA,Present,NA,NA,NA,3D6.1534696034,NA,GEN OtsLOOK25S_0810,NA,NA,6034
FALSE,FALSE,FALSE,8/27/2025 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/27/2025 LGH Spawning Room (Lot #80.25.205), 8:00 AM",FALSE,FALSE,NA,80.25.205,80_25_F20_Lookingglass Egg Room/Tray204,80_25_M19,Male,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Upper Grande Ronde (80H),ODFW,NA,NA,Integrated,BY 2025,NA,Chinook,Spring,NA,3347,NA,Lookingglass Egg Room/Tray204,1,NA,FALSE,NA,NA,NA,NA,Adult,SpawnedKilled,Killed,NA,LGH Grande Ronde Broodstock Holding,FALSE,NA,NA,NA,NA,CTUIR,Upper Grande Ronde Trap,CTUIR,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,Education/Research,AD,1,NA,NA,NA,NA,Present,NA,NA,NA,3D6.1534696034,NA,GEN OtsLOOK25S_0810,NA,NA,6034
FALSE,FALSE,FALSE,8/27/2025 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/27/2025 LGH Spawning Room (Lot #80.25.205), 8:00 AM",FALSE,FALSE,NA,80.25.205,80_25_F9_Lookingglass Egg Room/Tray193,80_25_M9,Male,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Upper Grande Ronde (80H),ODFW,NA,NA,Integrated,BY 2025,NA,Chinook,Spring,NA,3347,NA,Lookingglass Egg Room/Tray193,1,NA,FALSE,NA,NA,NA,NA,Adult,SpawnedNotKilled,Alive,NA,LGH Grande Ronde Broodstock Holding,FALSE,NA,NA,NA,NA,CTUIR,Upper Grande Ronde Trap,LGH Grande Ronde Broodstock Holding,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Ponded,Brood Stock,UNC,1,NA,NA,NA,NA,Not Present,NA,NA,NA,3D6.1534696120,NA,GEN OtsLOOK25S_0907,NA,NA,6120
FALSE,FALSE,FALSE,8/27/2025 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/27/2025 LGH Spawning Room (Lot #80.25.205), 8:00 AM",FALSE,FALSE,NA,80.25.205,80_25_F10_Lookingglass Egg Room/Tray194,80_25_M9,Male,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Upper Grande Ronde (80H),ODFW,NA,NA,Integrated,BY 2025,NA,Chinook,Spring,NA,3347,NA,Lookingglass Egg Room/Tray194,1,NA,FALSE,NA,NA,NA,NA,Adult,SpawnedNotKilled,Alive,NA,LGH Grande Ronde Broodstock Holding,FALSE,NA,NA,NA,NA,CTUIR,Upper Grande Ronde Trap,LGH Grande Ronde Broodstock Holding,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Ponded,Brood Stock,UNC,1,NA,NA,NA,NA,Not Present,NA,NA,NA,3D6.1534696120,NA,GEN OtsLOOK25S_0907,NA,NA,6120
FALSE,FALSE,FALSE,8/27/2025 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/27/2025 LGH Spawning Room (Lot #80.25.205), 8:00 AM",FALSE,FALSE,NA,80.25.205,80_25_F16_Lookingglass Egg Room/Tray200,80_25_F16,Female,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Upper Grande Ronde (80H),ODFW,NA,NA,Integrated,BY 2025,NA,Chinook,Spring,NA,3347,NA,Lookingglass Egg Room/Tray200,1,NA,FALSE,NA,NA,NA,NA,Adult,SpawnedKilled,Killed,NA,LGH Grande Ronde Broodstock Holding,FALSE,NA,NA,NA,NA,CTUIR,Upper Grande Ronde Trap,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Present,NA,NA,NA,3D6.153469613D,NA,GEN OtsLOOK25S_0828,NA,NA,NA
FALSE,FALSE,FALSE,8/27/2025 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/27/2025 LGH Spawning Room (Lot #80.25.205), 8:00 AM",FALSE,FALSE,NA,80.25.205,80_25_F11_Lookingglass Egg Room/Tray195,80_25_M11,Male,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Upper Grande Ronde (80H),ODFW,NA,NA,Integrated,BY 2025,NA,Chinook,Spring,NA,3347,NA,Lookingglass Egg Room/Tray195,1,NA,FALSE,NA,NA,NA,NA,Adult,SpawnedKilled,Killed,NA,LGH Grande Ronde Broodstock Holding,FALSE,NA,NA,NA,NA,CTUIR,Upper Grande Ronde Trap,CTUIR,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,Education/Research,AD,1,NA,NA,NA,NA,Present,NA,NA,NA,3D6.1534695FED,NA,GEN OtsLOOK25S_0803,NA,NA,5fed
